COUNTY_COD,SECTION,TOWNSHIP,RANGE,LEASE_NAME,WELL_NUMBE,STATUS,MAXPRESSUR,MAXRATE,LATTITUDE,LONGITUDE,OPERATOR_,OPERATOR
37.000000,11.000000,17N,07E,THOMPSON,6,TM,1000,2000,35.967240,-96.542030,1489.000000,EXXONMOBIL OIL CORPORATION
37.000000,11.000000,17N,07E,BRUNER,W-4,AC,600,1200,35.959989,-96.542030,19386.000000,PETCO PETROLEUM CORP
37.000000,11.000000,17N,07E,BRUNER,W-4,AC,600,1200,35.959989,-96.542030,19386.000000,PETCO PETROLEUM CORP
37.000000,14.000000,17N,07E,WOOTEN,8,PA,0,600,35.956363,-96.542020,1079.000000,EXXON MOBIL CORPORATION
37.000000,14.000000,17N,07E,A WOOTEN,W-8,TM,600,400,35.956363,-96.542020,1079.000000,EXXON MOBIL CORPORATION
37.000000,14.000000,17N,07E,TOLAN,2,PA,0,0,35.954550,-96.542020,1079.000000,EXXON MOBIL CORPORATION
37.000000,14.000000,17N,07E,TOLAN,14,PA,200,500,35.950924,-96.542020,1079.000000,EXXON MOBIL CORPORATION
37.000000,11.000000,14N,07E,INEZ,1,TM,300,1500,35.698252,-96.542020,10933.000000,R & M PETROLEUM INC
123.000000,23.000000,02N,07E,NORTHEAST FITTS UNIT,7-14,PA,1000,1500,34.631847,-96.541560,17246.000000,ARCO NATURAL GAS MARKET INC
37.000000,2.000000,17N,07E,DAVIS  JOHN,1,TM,0,7,35.979025,-96.540910,5656.000000,WILSON TRAVIS M
37.000000,11.000000,19N,07E,BEGLEY,3,TM,500,500,36.147175,-96.540380,13948.000000,RAPER BRICE OIL COMPANY LLC
37.000000,11.000000,19N,07E,BEGLEY,5,AC,800,800,36.144909,-96.539820,20976.000000,KOBY OIL COMPANY LLC
37.000000,11.000000,19N,07E,CICHON,4,AC,800,800,36.139471,-96.539820,20976.000000,KOBY OIL COMPANY LLC
37.000000,2.000000,18N,07E,MURPHY,W-2,PA,0,0,36.072391,-96.539810,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,2.000000,19N,07E,SMITH-DOOLIN,1,AC,250,300,36.153974,-96.537590,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,2.000000,19N,07E,SMITH-DOOLIN,3,AC,300,1500,36.148536,-96.537590,17720.000000,JAMES RAYMOND L
37.000000,2.000000,19N,07E,SMITH-DOOLIN,3,AC,300,1500,36.148536,-96.537590,17720.000000,JAMES RAYMOND L
37.000000,11.000000,19N,07E,CUPPS,2,AC,0,800,36.143097,-96.537580,20976.000000,KOBY OIL COMPANY LLC
37.000000,11.000000,19N,07E,TOM SLICK,1,AC,800,800,36.139471,-96.537580,20976.000000,KOBY OIL COMPANY LLC
37.000000,26.000000,19N,07E,SMITH BROOKS,8,TM,275,275,36.095960,-96.537580,20096.000000,WELCH ENERGY LLC
37.000000,35.000000,19N,07E,BROOKS,WI-1,PA,0,0,36.088708,-96.537580,2112.000000,SUN OIL COMPANY
37.000000,35.000000,19N,07E,BOVAIRD,6,PA,0,0,36.085082,-96.537580,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,35.000000,19N,07E,BOVAIRD,5,PA,0,0,36.081456,-96.537580,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,35.000000,19N,07E,VINCENT,W-5,PA,0,0,36.076018,-96.537580,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,2.000000,18N,07E,DAILEY,W-3,PA,0,0,36.068766,-96.537580,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,2.000000,18N,07E,DAILEY,W-3,PA,0,0,36.068766,-96.537580,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,35.000000,18N,07E,BADGER  PAT,2-A,TM,500,900,36.001687,-96.537570,2237.000000,UNION OIL CO OF CALIFORNIA
37.000000,2.000000,17N,07E,ESTATE LAND,4,AC,500,500,35.978118,-96.537570,14665.000000,BAUGH ALLAN L
37.000000,2.000000,17N,07E,ESTATE LAND,4,AC,500,500,35.978118,-96.537570,14665.000000,BAUGH ALLAN L
37.000000,11.000000,17N,07E,M. WILLIS O/1,5,TM,0,1000,35.972679,-96.537570,15270.000000,GLIMP OIL COMPANY
37.000000,11.000000,17N,07E,M. WILLIS O/1,5,TM,0,1000,35.972679,-96.537570,15270.000000,GLIMP OIL COMPANY
37.000000,11.000000,17N,07E,MOSE ARTUSSE,22,TM,1000,1500,35.965428,-96.537570,19386.000000,PETCO PETROLEUM CORP
37.000000,11.000000,17N,07E,CUSHING CO-OP WF A BRUNER,W-6,AC,600,800,35.959989,-96.537570,19386.000000,PETCO PETROLEUM CORP
37.000000,14.000000,17N,07E,HILL JONES SD UNIT (L.WEST #1),1,AC,300,500,35.947298,-96.537570,19386.000000,PETCO PETROLEUM CORP
37.000000,11.000000,17N,07E,BRUNER,W8,AC,900,1000,35.959989,-96.536450,19386.000000,PETCO PETROLEUM CORP
37.000000,11.000000,17N,07E,BRUNER,W8,AC,900,1000,35.959989,-96.536450,19386.000000,PETCO PETROLEUM CORP
37.000000,11.000000,17N,07E,BRUNER,W8,AC,900,1000,35.959989,-96.536450,19386.000000,PETCO PETROLEUM CORP
37.000000,11.000000,17N,07E,BRUNER,W8,AC,900,1000,35.959989,-96.536450,19386.000000,PETCO PETROLEUM CORP
37.000000,14.000000,17N,07E,M. ARTUSSE,W-2,TM,900,1000,35.957269,-96.536450,19386.000000,PETCO PETROLEUM CORP
37.000000,14.000000,17N,07E,"ARTUSSE ""A""",W-1,AC,600,1200,35.955457,-96.536450,19386.000000,PETCO PETROLEUM CORP
37.000000,14.000000,17N,07E,"ARTUSSE ""A""",W-1,AC,600,1200,35.955457,-96.536450,19386.000000,PETCO PETROLEUM CORP
37.000000,35.000000,19N,07E,BOVAIRD,1,PA,0,0,36.085082,-96.535350,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,35.000000,19N,07E,BOVAIRD,4,PA,0,0,36.083269,-96.535350,2112.000000,SUN OIL COMPANY
37.000000,35.000000,19N,07E,BOVAIRD,WI-2,PA,0,0,36.079644,-96.535350,2112.000000,SUN OIL COMPANY
37.000000,35.000000,19N,07E,BOVAIRD,2,PA,0,0,36.076018,-96.535350,2112.000000,SUN OIL COMPANY
37.000000,14.000000,18N,07E,MARTINDALE,6,AC,150,500,36.039759,-96.535340,20417.000000,SOUTHWEST PETROLEUM CORP
37.000000,26.000000,18N,07E,McGEEHEE,1,PA,0,0,36.003500,-96.535340,4475.000000,B & M PRODUCTION INC
37.000000,11.000000,17N,07E,WILLIS O/A,8,PA,0,0,35.972680,-96.535340,13734.000000,TEXACO EXPLORATION & PROD INC
37.000000,11.000000,17N,07E,MABLE WILLIS,8,AC,0,500,35.969054,-96.535340,14665.000000,BAUGH ALLAN L
37.000000,11.000000,17N,07E,MOSE ARTUSSE,W-4,PA,0,0,35.965428,-96.535340,7033.000000,SAMSON HYDROCARBONS COMPANY
37.000000,14.000000,17N,07E,HILL JONES SD UNIT (GLIMP #3),10,AC,300,500,35.949111,-96.535340,19386.000000,PETCO PETROLEUM CORP
37.000000,14.000000,17N,07E,HILL JONES SD UNIT (L.WEST #6),6,PA,300,500,35.945485,-96.535340,1079.000000,EXXON MOBIL CORPORATION
37.000000,23.000000,17N,07E,ROY GLIMP,2,TM,600,500,35.940047,-96.535340,5108.000000,ROY G OIL COMPANY
37.000000,2.000000,18N,07E,DAILEY,W-1,PA,0,0,36.071485,-96.534230,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,2.000000,18N,07E,DAILEY,W-1,PA,0,0,36.071485,-96.534230,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,11.000000,17N,07E,M. WILLIS,12,AC,500,1500,35.971773,-96.534220,19470.000000,GLIMP OIL COMPANY LLC
37.000000,11.000000,17N,07E,M. WILLIS,12,AC,500,1500,35.971773,-96.534220,19470.000000,GLIMP OIL COMPANY LLC
37.000000,11.000000,17N,07E,MOSE ARTUSSE,24,TM,1200,1400,35.965428,-96.534220,19386.000000,PETCO PETROLEUM CORP
37.000000,11.000000,17N,07E,MOSE ARTUSSE,24,TM,1200,1400,35.965428,-96.534220,19386.000000,PETCO PETROLEUM CORP
37.000000,11.000000,17N,07E,BRUNER,W-3,PA,0,0,35.962708,-96.534220,1079.000000,EXXON MOBIL CORPORATION
37.000000,11.000000,17N,07E,BRUNER,W-3,PA,0,0,35.962708,-96.534220,1079.000000,EXXON MOBIL CORPORATION
37.000000,11.000000,17N,07E,HYMAN BRUNER,W-7,AC,600,600,35.959989,-96.534220,19386.000000,PETCO PETROLEUM CORP
37.000000,26.000000,14N,07E,CHANCEY,1,TM,450,500,35.660180,-96.533120,15005.000000,RAINBOW OILWELL SERVICE INC
37.000000,26.000000,14N,07E,CHANCEY,1,TM,450,500,35.660180,-96.533120,15005.000000,RAINBOW OILWELL SERVICE INC
37.000000,35.000000,19N,07E,MORGAN,WI-4,AC,0,0,36.088708,-96.533110,22754.000000,HIGHTOWER ENERGY LLC
37.000000,35.000000,19N,07E,MORGAN,2,PA,0,0,36.086895,-96.533110,2112.000000,SUN OIL COMPANY
37.000000,35.000000,19N,07E,BYRD,WI-4,PA,0,0,36.085082,-96.533110,2112.000000,SUN OIL COMPANY
37.000000,35.000000,19N,07E,BYRD,9,PA,0,0,36.081457,-96.533110,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,11.000000,18N,07E,BADGER,2-A,AC,0,0,36.056075,-96.533110,2657.000000,CARROLL PRODUCTION COMPANY
37.000000,26.000000,18N,07E,MCGEEHEE,2B,PA,0,0,36.005313,-96.533110,4475.000000,B & M PRODUCTION INC
37.000000,11.000000,17N,07E,HYMAN BRUNER,10,PA,100,350,35.959989,-96.533110,7033.000000,SAMSON HYDROCARBONS COMPANY
37.000000,14.000000,17N,07E,LUCY WEST,4,TM,.,.,35.950924,-96.533110,9998.000000,OTC-OCC NO ASSIGNED
37.000000,14.000000,17N,07E,HILL JONES SD UNIT (L.WEST #4),13,AC,300,500,35.950924,-96.533110,19386.000000,PETCO PETROLEUM CORP
37.000000,14.000000,17N,07E,LUCY WEST,11,PA,900,1000,35.947752,-96.532550,1079.000000,EXXON MOBIL CORPORATION
37.000000,35.000000,14N,07E,TYCO,1,TM,500,1000,35.649302,-96.532010,16003.000000,RESERVE MANAGEMENT INC
37.000000,26.000000,19N,07E,BADGER,4,AC,0,400,36.091428,-96.532000,20096.000000,WELCH ENERGY LLC
37.000000,2.000000,18N,07E,DAILEY,W-2,AC,0,0,36.073298,-96.532000,22754.000000,HIGHTOWER ENERGY LLC
37.000000,11.000000,17N,07E,"CUSHING CO-OP ""A""  ARTUSSE",19,TM,0,0,35.971773,-96.531990,1079.000000,EXXON MOBIL CORPORATION
37.000000,11.000000,17N,07E,ARTUSSE,26,PA,0,638,35.964521,-96.531990,1079.000000,EXXON MOBIL CORPORATION
37.000000,11.000000,17N,07E,ARTUSSE,26,PA,0,638,35.964521,-96.531990,1079.000000,EXXON MOBIL CORPORATION
37.000000,26.000000,14N,07E,JACKSON,1,TM,400,200,35.665619,-96.530900,15005.000000,RAINBOW OILWELL SERVICE INC
37.000000,26.000000,14N,07E,CHANCEY,6,AC,500,1000,35.660180,-96.530900,15005.000000,RAINBOW OILWELL SERVICE INC
37.000000,26.000000,14N,07E,DOUGLAS,2,TM,500,1000,35.654741,-96.530900,15005.000000,RAINBOW OILWELL SERVICE INC
37.000000,26.000000,14N,07E,DOUGLAS,2,TM,500,1000,35.654741,-96.530900,15005.000000,RAINBOW OILWELL SERVICE INC
37.000000,35.000000,19N,07E,MORGAN,1,PA,0,0,36.086895,-96.530880,2112.000000,SUN OIL COMPANY
37.000000,35.000000,19N,07E,BYRD,14,PA,0,0,36.079644,-96.530880,2112.000000,SUN OIL COMPANY
37.000000,35.000000,19N,07E,VINCENT,WI-7,PA,0,0,36.076018,-96.530880,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,35.000000,19N,07E,VINCENT,WI-7,PA,0,0,36.076018,-96.530880,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,14.000000,17N,07E,LUCY WEST (HJSU #14),9,PA,0,0,35.950924,-96.530880,1079.000000,EXXON MOBIL CORPORATION
37.000000,14.000000,17N,07E,HILL JONES SD UNIT (L.WEST #8),8,AC,300,500,35.949111,-96.530880,19386.000000,PETCO PETROLEUM CORP
37.000000,23.000000,17N,07E,"GLIMP ""B""",7,TM,0,0,35.938234,-96.530880,5108.000000,ROY G OIL COMPANY
37.000000,11.000000,17N,07E,CUSHING CO-OP WF A BRUNER,5,AC,600,400,35.961802,-96.530320,19386.000000,PETCO PETROLEUM CORP
37.000000,1.000000,18N,07E,CHAPLEY JACK,2N-1,AC,0,0,36.068329,-96.529240,5469.000000,OWENS JAMES W
107.000000,1.000000,13N,07E,REYNOLDS,1,PA,400,20,35.625013,-96.528870,1751.000000,OPUBCO RESOURCES OF TX INC
37.000000,24.000000,19N,07E,COPELAND,9,TM,0,0,36.114106,-96.528690,20096.000000,WELCH ENERGY LLC
37.000000,13.000000,18N,07E,BADGER,4,TM,0,0,36.045214,-96.528680,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,1.000000,17N,07E,MARY CLARK,3,TM,300,800,35.987199,-96.528660,4209.000000,SELLERS JACK B ESTATE OF
37.000000,1.000000,17N,07E,MARY CLARK,3,AC,300,400,35.987199,-96.528660,20417.000000,SOUTHWEST PETROLEUM CORP
37.000000,12.000000,17N,07E,J. H. TURNBOW,7,PA,0,0,35.960005,-96.528660,15270.000000,GLIMP OIL COMPANY
133.000000,36.000000,10N,07E,N BETHEL WILCOX UNIT,6,PA,0,0,35.303567,-96.528550,2511.000000,GREEN OPERATING COMPANY INC
133.000000,12.000000,05N,07E,JAMES CULLY,1,PA,0,0,34.924793,-96.528080,1629.000000,OSBORN HEIRS COMPANY
37.000000,12.000000,18N,07E,DAILEY,1-B,TM,300,500,36.058811,-96.527560,1284.000000,LEVINSON SILVAN E
37.000000,12.000000,17N,07E,TURNBOW,9,AC,600,700,35.960912,-96.527550,19470.000000,GLIMP OIL COMPANY LLC
37.000000,36.000000,14N,07E,WALLACE,1,TM,500,2000,35.648412,-96.527550,21664.000000,SHELTON OIL RESOURCES LLC
37.000000,36.000000,14N,07E,WALLACE,1,TM,500,2000,35.648412,-96.527550,21664.000000,SHELTON OIL RESOURCES LLC
37.000000,13.000000,17N,07E,CAMPBELL,4,TM,0,0,35.957286,-96.527540,1991.000000,SHIBLEY WILLIAM K
37.000000,24.000000,19N,07E,COPELAND,7,TM,0,0,36.114106,-96.526460,20096.000000,WELCH ENERGY LLC
37.000000,24.000000,19N,07E,COPELAND,8,TM,0,0,36.112293,-96.526460,20096.000000,WELCH ENERGY LLC
37.000000,36.000000,19N,07E,DAILEY,WI-2,PA,0,0,36.088725,-96.526450,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,36.000000,19N,07E,HOHL,W-1,PA,0,0,36.077847,-96.526450,2112.000000,SUN OIL COMPANY
37.000000,12.000000,18N,07E,VIDA WAY,24,TM,300,1500,36.059717,-96.526450,10950.000000,MANUEL CORPORATION
37.000000,13.000000,18N,07E,BADGER,6,AC,0,0,36.045214,-96.526440,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,36.000000,18N,07E,MARY JONES,5,AC,800,1000,35.994452,-96.526440,19470.000000,GLIMP OIL COMPANY LLC
37.000000,24.000000,17N,07E,FEE #209,W-1,AC,200,1000,35.930998,-96.526430,16011.000000,MID-CON ENERGY OPERATING INC
37.000000,24.000000,17N,07E,FEE 209,1,TM,0,0,35.930998,-96.526430,99.000000,ARCO OIL AND GAS COMPANY
37.000000,24.000000,17N,07E,FEE 209,1,TM,0,0,35.930998,-96.526430,99.000000,ARCO OIL AND GAS COMPANY
37.000000,25.000000,17N,07E,MCGEHEE,1,PA,250,450,35.918308,-96.526420,18170.000000,LUKE OIL COMPANY
133.000000,1.000000,07N,07E,GENTRY,2,PA,0,200,35.107928,-96.525910,9998.000000,OTC-OCC NO ASSIGNED
37.000000,25.000000,19N,07E,KOCH GEAR,11-WI,PA,0,0,36.093258,-96.525340,1003.000000,HENRY WAT OIL COMPANY
37.000000,36.000000,19N,07E,BEARTAIL,W-12,PA,0,0,36.078754,-96.525340,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,12.000000,18N,07E,DAILEY,15,TM,700,750,36.056998,-96.525330,10038.000000,BRONCO PETROLEUM COMPANY
37.000000,12.000000,18N,07E,DAILEY,15,TM,300,750,36.056998,-96.525330,10038.000000,BRONCO PETROLEUM COMPANY
37.000000,12.000000,19N,07E,McELROY,8,AC,0,0,36.135862,-96.524230,2057.000000,SPESS OIL COMPANY INC
37.000000,25.000000,19N,07E,KOCH GEAR,2,PA,300,100,36.095977,-96.524220,9998.000000,OTC-OCC NO ASSIGNED
37.000000,36.000000,19N,07E,BEARTAIL,6,PA,0,0,36.086912,-96.524220,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,36.000000,19N,07E,L. BEARTAIL,WI-8,AC,0,0,36.085099,-96.524220,22754.000000,HIGHTOWER ENERGY LLC
37.000000,1.000000,17N,07E,CLARKE,1,TM,0,80,35.981761,-96.524200,4209.000000,SELLERS JACK B ESTATE OF
37.000000,12.000000,17N,07E,TURNBOW,16,AC,400,500,35.960006,-96.524200,19470.000000,GLIMP OIL COMPANY LLC
37.000000,36.000000,17N,07E,LONGWOOD,2,AC,0,1000,35.912869,-96.524190,18170.000000,LUKE OIL COMPANY
37.000000,36.000000,17N,07E,LONGWOOD,2,AC,0,1000,35.912869,-96.524190,18170.000000,LUKE OIL COMPANY
133.000000,36.000000,10N,07E,N BETHEL WILCOX UNIT,4,TM,0,0,35.299941,-96.524120,2511.000000,GREEN OPERATING COMPANY INC
37.000000,24.000000,14N,07E,GEO,2,AC,500,2500,35.670621,-96.523670,19333.000000,TIDEWATER OPERATING CO INC
37.000000,13.000000,17N,07E,PUCKETT-SELLERS,2,AC,300,100,35.953660,-96.523080,19470.000000,GLIMP OIL COMPANY LLC
37.000000,24.000000,14N,07E,GEO,3,AC,500,3000,35.677874,-96.522000,19333.000000,TIDEWATER OPERATING CO INC
37.000000,24.000000,19N,07E,COPELAND,6,TM,0,0,36.114107,-96.521990,20096.000000,WELCH ENERGY LLC
37.000000,25.000000,19N,07E,KOCH,8,PA,0,0,36.097790,-96.521990,1003.000000,HENRY WAT OIL COMPANY
37.000000,36.000000,19N,07E,BEARTAIL,WI-11,TM,0,0,36.088725,-96.521990,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,36.000000,19N,07E,BEARTAIL,W-9,PA,0,0,36.086912,-96.521990,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,12.000000,18N,07E,DAILEY,2,TM,0,0,36.054279,-96.521980,1284.000000,LEVINSON SILVAN E
37.000000,13.000000,17N,07E,TONEY,1,AC,0,0,35.945502,-96.521970,20417.000000,SOUTHWEST PETROLEUM CORP
37.000000,24.000000,17N,07E,INGALLS,3,AC,50,150,35.940063,-96.521970,19369.000000,VIKE OIL INC
37.000000,24.000000,17N,07E,SHOWALTER,5,AC,0,0,35.936438,-96.521970,19470.000000,GLIMP OIL COMPANY LLC
37.000000,24.000000,14N,07E,RIPPETOE,3,AC,500,500,35.678327,-96.519780,15005.000000,RAINBOW OILWELL SERVICE INC
37.000000,36.000000,19N,07E,ELDRIDGE,3,PA,0,0,36.081474,-96.519750,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,1.000000,18N,07E,OWENS ESTATE,2,PA,100,500,36.068783,-96.519750,12226.000000,ADCO OIL COMPANY
37.000000,13.000000,17N,07E,MATHERLY,1,PA,200,200,35.945502,-96.519740,6394.000000,C N OPERATING COMPANY
37.000000,36.000000,17N,07E,TOWNSEND,2,TM,0,0,35.907431,-96.519740,1807.000000,RHOADES OIL COMPANY
37.000000,13.000000,19N,07E,BEAM,8,AC,0,29,36.131330,-96.518640,22036.000000,MAJOR OIL CO LLC
37.000000,25.000000,19N,07E,TIMOTHY,6,TM,0,0,36.091445,-96.518640,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,1.000000,18N,07E,DOTY,3,TM,400,1000,36.062438,-96.518630,4.000000,ACKLEY EARL H & GLENORA TRUST
37.000000,24.000000,19N,07E,RECTOR,4,AC,300,1500,36.117733,-96.517520,20096.000000,WELCH ENERGY LLC
37.000000,24.000000,19N,07E,VANCE,7,TM,0,0,36.114107,-96.517520,20096.000000,WELCH ENERGY LLC
37.000000,24.000000,19N,07E,VANCE,7,TM,0,0,36.114107,-96.517520,20096.000000,WELCH ENERGY LLC
37.000000,1.000000,18N,07E,DOTY,4,AC,0,200,36.065157,-96.517520,22754.000000,HIGHTOWER ENERGY LLC
37.000000,25.000000,19N,07E,KOCH GEAR,9W,PA,.,.,36.093258,-96.516400,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,25.000000,19N,07E,OILTON,W2,PA,0,0,36.093258,-96.516400,19319.000000,NOBLE RESOURCES INC
37.000000,25.000000,19N,07E,OILTON,W3,TM,0,0,36.093258,-96.516400,19319.000000,NOBLE RESOURCES INC
37.000000,25.000000,19N,07E,OILTON,W2,PA,0,0,36.093258,-96.516400,19319.000000,NOBLE RESOURCES INC
37.000000,25.000000,19N,07E,OILTON,W3,TM,0,0,36.093258,-96.516400,19319.000000,NOBLE RESOURCES INC
37.000000,36.000000,19N,07E,REPLOGLE,WI-1,TM,0,0,36.086006,-96.516400,2112.000000,SUN OIL COMPANY
37.000000,36.000000,19N,07E,REPLOGLE,WI-2,PA,0,0,36.086006,-96.516400,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,36.000000,19N,07E,REPLOGLE,WI-5,TM,0,0,36.086006,-96.516400,2112.000000,SUN OIL COMPANY
37.000000,36.000000,19N,07E,REPLOGLE,WI-3,AC,0,0,36.083287,-96.516400,22754.000000,HIGHTOWER ENERGY LLC
37.000000,36.000000,19N,07E,REPLOGLE,WI-3,AC,0,0,36.083287,-96.516400,22754.000000,HIGHTOWER ENERGY LLC
37.000000,36.000000,19N,07E,ANTHIS,W-1,TM,0,0,36.078755,-96.516400,2112.000000,SUN OIL COMPANY
37.000000,36.000000,18N,07E,LOWE-SINCLAIR,37,TM,0,0,35.991733,-96.516400,15270.000000,GLIMP OIL COMPANY
13.000000,6.000000,06S,08E,U.S.A.,6-1,TM,1500,1000,34.064313,-96.516340,16896.000000,CHAPARRAL ENERGY LLC
37.000000,25.000000,19N,07E,OILTON,W1,AC,0,0,36.096431,-96.515850,19319.000000,NOBLE RESOURCES INC
37.000000,25.000000,19N,07E,OILTON,W1,AC,0,0,36.096431,-96.515850,19319.000000,NOBLE RESOURCES INC
107.000000,12.000000,13N,07E,BOMBARGER,A-1,TM,300,100,35.614135,-96.515540,2526.000000,COBRA SERVICES INC
107.000000,12.000000,13N,07E,BOMBARGER,A-1,TM,300,100,35.614135,-96.515540,2526.000000,COBRA SERVICES INC
37.000000,25.000000,15N,07E,ELLEN CHARLES,W-9,AC,0,0,35.743595,-96.515340,16896.000000,CHAPARRAL ENERGY LLC
37.000000,12.000000,14N,07E,DEPEW STORAGE W.I.W.,7,AC,300,2500,35.710961,-96.515340,20643.000000,ONEOK GAS STORAGE LLC
37.000000,25.000000,14N,07E,DEEP FORK,3,AC,500,1000,35.667449,-96.515340,16003.000000,RESERVE MANAGEMENT INC
37.000000,25.000000,14N,07E,DEEP FORK,3,AC,500,1000,35.667449,-96.515340,16003.000000,RESERVE MANAGEMENT INC
37.000000,25.000000,14N,07E,DEEP FORK,3,AC,500,1000,35.667449,-96.515340,16003.000000,RESERVE MANAGEMENT INC
37.000000,13.000000,17N,07E,SELLERS,A-7,AC,300,500,35.954567,-96.515280,6190.000000,WHITDALE INC
133.000000,12.000000,10N,07E,CADE,2,PA,0,0,35.354337,-96.515280,10253.000000,VENIS OIL & GAS
37.000000,36.000000,15N,07E,OTTON UNIT        P&A 10-17-97,3-2W,PA,0,0,35.735437,-96.514230,3959.000000,EARNHARDT WILLIAM R COMPANY
37.000000,36.000000,18N,07E,LOWE-SINCLAIR,4,PA,500,600,35.989920,-96.514170,15270.000000,GLIMP OIL COMPANY
37.000000,1.000000,17N,07E,BRYAN STEPHENS,W-1,AC,500,600,35.975416,-96.514170,19470.000000,GLIMP OIL COMPANY LLC
37.000000,36.000000,15N,07E,OTTON UNIT (EXEMPT),2-2W,AC,650,150,35.732717,-96.513120,3959.000000,EARNHARDT WILLIAM R COMPANY
37.000000,25.000000,14N,07E,WILSON,3-A,PA,500,1000,35.656571,-96.513120,16003.000000,RESERVE MANAGEMENT INC
37.000000,36.000000,19N,07E,REPLOGLE,WI-4,PA,0,0,36.088726,-96.513050,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,1.000000,17N,07E,BRYANT-STEVENS,2,TM,1000,500,35.976323,-96.513050,15270.000000,GLIMP OIL COMPANY
37.000000,12.000000,17N,07E,PARKS,1,AC,150,500,35.969071,-96.513050,20417.000000,SOUTHWEST PETROLEUM CORP
37.000000,36.000000,19N,07E,REPLOGLE,WI-6,AC,0,0,36.082834,-96.512490,22754.000000,HIGHTOWER ENERGY LLC
37.000000,36.000000,19N,07E,REPLOGLE,WI-6,AC,0,0,36.082834,-96.512490,22754.000000,HIGHTOWER ENERGY LLC
37.000000,31.000000,15N,08E,BRYDEN,C-6,TM,800,150,35.730918,-96.510890,10788.000000,KATO OPERATING COMPANY
37.000000,31.000000,15N,08E,BRYDEN,C9,AC,0,0,35.729105,-96.510890,14156.000000,CITATION OIL & GAS CORPORATION
37.000000,6.000000,14N,08E,B.P.P.S.U.  (FOLLANSBEE #1),52,PA,0,0,35.718227,-96.510890,10788.000000,KATO OPERATING COMPANY
37.000000,6.000000,19N,08E,SEJRSU (WE ROWSEY 6 & 108),8,AC,0,0,36.154005,-96.510870,22754.000000,HIGHTOWER ENERGY LLC
37.000000,6.000000,19N,08E,SEJRSU (124) (ROWSEY #2),24,AC,0,0,36.150380,-96.510870,22754.000000,HIGHTOWER ENERGY LLC
37.000000,19.000000,17N,08E,TONEY ESTATE LAND CO.,1,AC,300,1000,35.936451,-96.510830,18170.000000,LUKE OIL COMPANY
37.000000,19.000000,17N,08E,TONEY ESTATE LAND CO.,1,AC,0,800,35.936451,-96.510830,18170.000000,LUKE OIL COMPANY
37.000000,31.000000,17N,08E,PALMER STANLEY,1,PA,60,60,35.909257,-96.510820,13027.000000,MONARCH PETROLEUM CORPORATION
37.000000,7.000000,14N,08E,DEPEW STORAGE W.I.W.,6,AC,300,2500,35.711428,-96.510330,20643.000000,ONEOK GAS STORAGE LLC
37.000000,7.000000,18N,08E,CHAMBERS #4,4,AC,500,500,36.058372,-96.510290,17151.000000,MINER ELVIN EARL
37.000000,7.000000,18N,08E,CHAMBERS #4,4,AC,500,500,36.058372,-96.510290,17151.000000,MINER ELVIN EARL
29.000000,31.000000,02N,08E,STATLER,1,AC,1500,1200,34.598021,-96.509940,21422.000000,ARROW ENERGY INC
29.000000,31.000000,02N,08E,STATLER,1,AC,600,900,34.598021,-96.509940,21422.000000,ARROW ENERGY INC
133.000000,18.000000,09N,08E,SMITH,1,PA,350,150,35.251875,-96.509760,1838.000000,ROBINOWITZ OIL COMPANY
37.000000,19.000000,19N,08E,COBLE,2,PA,0,0,36.105963,-96.509750,15666.000000,TWO PINES
29.000000,30.000000,02N,08E,BRALY,B #1,AC,1500,1200,34.613434,-96.508850,21422.000000,ARROW ENERGY INC
29.000000,30.000000,02N,08E,BRALY,B #1,AC,1000,900,34.613434,-96.508850,21422.000000,ARROW ENERGY INC
29.000000,31.000000,02N,08E,PARKS-NORRIS,A#1,AC,1500,1200,34.604367,-96.508850,21422.000000,ARROW ENERGY INC
