time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-08-16T02:49:46.619Z,36.15266667,-97.66833333,5.16,3.09,ml,101,27,0,0.17,ok,ok2020qauh,2020-10-24T20:08:54.040Z,"3 km W of Marshall, Oklahoma",earthquake,,0.3,0.23,37,reviewed,ok,ok
2020-08-14T08:27:17.579Z,36.35883333,-97.34966667,7.05,3.2,ml,77,35,0,0.22,ok,ok2020pxol,2020-10-24T20:08:50.040Z,"9 km NW of Perry, Oklahoma",earthquake,,0.5,0.25,32,reviewed,ok,ok
2020-08-05T10:13:10.859Z,36.29083333,-98.17433333,7.93,3.05,ml,72,42,0,0.17,ok,ok2020phgk,2020-10-21T22:03:52.040Z,"5 km N of Ames, Oklahoma",earthquake,,0.5,0.22,29,reviewed,ok,ok
2020-08-04T05:44:25.620Z,36.3515,-97.35616667,7.74,2.51,ml,80,34,0,0.24,ok,ok2020pfca,2020-10-10T17:11:12.040Z,"9 km NW of Perry, Oklahoma",earthquake,,0.6,0.2,34,reviewed,ok,ok
2020-08-03T23:13:45.670Z,36.35766667,-97.3595,7.56,3.44,ml,100,35,0,0.22,ok,ok2020pepd,2020-10-10T17:11:12.040Z,"9 km NW of Perry, Oklahoma",earthquake,,0.5,0.23,37,reviewed,ok,ok
2020-07-17T22:43:50.750Z,36.302,-98.18633333,7.91,2.52,ml,86,43,0,0.19,ok,ok2020nzmp,2020-09-26T16:58:35.040Z,"6 km N of Ames, Oklahoma",earthquake,,0.3,0.22,33,reviewed,ok,ok
2020-07-15T15:07:21.140Z,36.87016667,-97.43366667,7,3.45,ml,100,100,0,0.24,ok,ok2020nvgn,2020-09-26T16:58:31.040Z,"7 km N of Nardin, Oklahoma",earthquake,,0.7,0.22,43,reviewed,ok,ok
2020-07-03T02:39:23.000Z,36.35533333,-97.35516667,7.79,2.67,ml,95,35,0,0.22,ok,ok2020myjv,2020-09-11T22:13:57.040Z,"9 km NW of Perry, Oklahoma",earthquake,,0.5,0.22,43,reviewed,ok,ok
2020-06-28T10:13:13.830Z,36.45366667,-98.77433333,8.95,2.72,ml,98,45,0,0.16,ok,ok2020mpvg,2020-09-05T17:35:29.040Z,"17 km SSE of Waynoka, Oklahoma",earthquake,,0.3,0.23,35,reviewed,ok,ok
2020-06-25T22:43:23.570Z,36.416,-98.13366667,7.92,3,ml,99,51,0,0.17,ok,ok2020mlhn,2020-09-05T17:35:21.040Z,"5 km NW of Lahoma, Oklahoma",earthquake,,0.4,0.2,40,reviewed,ok,ok
2020-06-22T21:47:59.909Z,36.865,-97.4355,5,3.7,ml,100,99,0,0.26,ok,ok2020mfte,2020-08-30T00:01:05.040Z,"6 km N of Nardin, Oklahoma",earthquake,,0.7,0.23,40,reviewed,ok,ok
2020-06-22T19:57:19.000Z,36.693,-97.684,5,2.87,ml,92,49,0,0.26,ok,ok2020mfpn,2020-08-30T00:01:04.040Z,"10 km ESE of Jefferson, Oklahoma",earthquake,,0.6,0.24,39,reviewed,ok,ok
2020-06-21T03:15:41.689Z,36.35883333,-97.35883333,7.78,4.2,mwr,97,35,0,0.2,ok,ok2020mcmz,2020-08-30T00:00:58.040Z,"9 km NW of Perry, Oklahoma",earthquake,,0.5,,36,reviewed,ok,us
2020-06-18T18:38:13.869Z,35.52033333,-96.78516667,7,3.04,ml,100,32,0,0.16,ok,ok2020lyex,2020-08-30T00:00:46.040Z,"9 km WNW of Prague, Oklahoma",earthquake,,0.3,0.22,40,reviewed,ok,ok
2020-06-17T14:01:35.659Z,36.3555,-97.35733333,7.5,2.51,ml,86,35,0,0.25,ok,ok2020lwah,2020-08-30T00:00:41.040Z,"9 km NW of Perry, Oklahoma",earthquake,,0.6,0.21,39,reviewed,ok,ok
2020-06-16T12:33:24.440Z,36.62833333,-98.782,5.09,2.88,ml,79,60,0,0.21,ok,ok2020lubw,2020-08-22T19:14:56.040Z,"7 km S of Avard, Oklahoma",earthquake,,0.4,0.2,35,reviewed,ok,ok
2020-06-16T12:28:22.649Z,36.62833333,-98.78466667,5.52,2.96,ml,67,59,0,0.21,ok,ok2020lubs,2020-08-22T19:14:56.040Z,"7 km S of Avard, Oklahoma",earthquake,,0.4,0.19,28,reviewed,ok,ok
2020-06-11T16:10:32.520Z,33.95716667,-97.302,13.33,2.51,ml,56,102,0.1070789874,0.36,ok,ok2020llfl,2020-08-22T19:14:45.040Z,"14 km NE of Leon, Oklahoma",earthquake,,1.5,0.27,12,reviewed,ok,ok
2020-06-11T02:54:49.810Z,36.30216667,-98.18666667,7.9,2.53,ml,68,68,0,0.2,ok,ok2020lkfg,2020-08-22T19:14:43.040Z,"6 km N of Ames, Oklahoma",earthquake,,0.4,0.2,24,reviewed,ok,ok
2020-06-08T15:31:40.369Z,36.03616667,-97.90133333,6.72,2.51,ml,97,30,0,0.16,ok,ok2020lfrs,2020-08-18T17:59:07.040Z,"6 km N of Dover, Oklahoma",earthquake,,0.3,0.26,37,reviewed,ok,ok
2020-06-07T21:26:44.490Z,36.30233333,-98.18583333,7.99,2.75,ml,100,68,0,0.19,ok,ok2020lehy,2020-08-18T17:59:03.040Z,"6 km N of Ames, Oklahoma",earthquake,,0.3,0.19,31,reviewed,ok,ok
2020-06-03T23:00:27.260Z,36.35483333,-97.357,7.71,3.41,ml,79,35,0,0.2,ok,ok2020kxda,2020-08-18T17:58:46.040Z,"9 km NW of Perry, Oklahoma",earthquake,,0.5,0.22,36,reviewed,ok,ok
2020-05-31T23:34:45.469Z,36.37266667,-97.71416667,7,2.58,ml,100,34,0,0.15,ok,ok2020krrq,2020-08-15T20:19:59.040Z,"2 km NNW of Fairmont, Oklahoma",earthquake,,0.4,0.27,40,reviewed,ok,ok
2020-05-24T15:21:31.769Z,36.36516667,-98.15183333,7.93,2.93,ml,84,46,0,0.22,ok,ok2020kegv,2020-08-08T18:17:55.040Z,"3 km SE of Meno, Oklahoma",earthquake,,0.6,0.23,33,reviewed,ok,ok
2020-05-24T14:53:59.740Z,36.3645,-98.1585,7.89,3.87,ml,85,46,0,0.18,ok,ok2020kefy,2020-08-08T18:17:55.040Z,"2 km SE of Meno, Oklahoma",earthquake,,0.4,0.24,32,reviewed,ok,ok
2020-05-23T13:05:09.480Z,36.53133333,-98.9815,6.62,2.5,ml,99,51,0,0.16,ok,ok2020kcgs,2020-05-27T15:44:08.145Z,"10 km NE of Quinlan, Oklahoma",earthquake,,0.2,0.22,18,reviewed,ok,ok
2020-05-23T12:55:47.530Z,36.53033333,-98.98116667,6.44,2.5,ml,100,51,0,0.17,ok,ok2020kcgn,2020-08-08T18:17:53.040Z,"10 km NE of Quinlan, Oklahoma",earthquake,,0.2,0.21,22,reviewed,ok,ok
2020-05-17T11:10:49.119Z,34.9745,-97.69883333,11.2,3.05,ml,76,33,0,0.38,ok,ok2020jrdy,2021-02-19T14:22:46.001Z,"9 km SW of Dibble, Oklahoma",earthquake,,1.4,0.24,34,reviewed,ok,ok
2020-05-15T10:58:31.589Z,36.36266667,-98.14933333,6.67,2.58,ml,97,67,0,0.22,ok,ok2020jnmq,2020-08-02T00:31:46.040Z,"3 km SE of Meno, Oklahoma",earthquake,,0.4,0.22,45,reviewed,ok,ok
2020-05-14T04:25:35.270Z,36.52616667,-98.98683333,7.07,2.82,ml,71,52,0,0.18,ok,ok2020jlee,2020-08-02T00:32:08.040Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.22,32,reviewed,ok,ok
2020-05-14T01:35:51.649Z,36.0035,-96.77766667,5.9,2.78,ml,93,78,0,0.27,ok,ok2020jkyo,2020-08-02T00:32:10.040Z,"2 km NNW of Cushing, Oklahoma",earthquake,,0.4,0.2,42,reviewed,ok,ok
2020-05-08T01:58:40.079Z,36.02666667,-98.0935,5.75,3,ml,88,37,0,0.14,ok,ok2020jaah,2020-07-29T22:14:17.040Z,"6 km NNE of Loyal, Oklahoma",earthquake,,0.3,0.26,31,reviewed,ok,ok
2020-05-04T19:34:22.679Z,36.0235,-98.0955,5.85,3.24,ml,42,43,0,0.12,ok,ok2020iubd,2020-07-18T21:57:34.040Z,"6 km NNE of Loyal, Oklahoma",earthquake,,0.3,0.27,12,reviewed,ok,ok
2020-05-02T10:28:01.370Z,36.02566667,-98.09516667,6.09,2.66,ml,100,32,0,0.17,ok,ok2020ipsc,2020-07-18T21:57:11.040Z,"6 km NNE of Loyal, Oklahoma",earthquake,,0.3,0.24,32,reviewed,ok,ok
2020-05-02T01:36:16.699Z,34.95216667,-97.69533333,11.66,2.58,ml,75,35,0.08728287212,0.36,ok,ok2020ipao,2020-07-18T21:57:10.040Z,"8 km N of Bradley, Oklahoma",earthquake,,1.2,0.18,30,reviewed,ok,ok
2020-05-02T00:50:10.330Z,35.1015,-97.78366667,9.63,3.26,ml,81,30,0,0.2,ok,ok2020ioza,2020-07-18T21:57:10.040Z,"10 km SE of Amber, Oklahoma",earthquake,,0.8,0.23,34,reviewed,ok,ok
2020-04-27T11:49:28.839Z,36.869,-97.44333333,7.81,2.51,ml,62,97,0,0.27,ok,ok2020igrg,2020-07-11T22:19:11.040Z,"Oklahoma",earthquake,,1,0.18,27,reviewed,ok,ok
2020-04-26T20:56:33.250Z,36.85833333,-97.44533333,3.97,2.89,ml,96,95,0,0.28,ok,ok2020ifnu,2020-07-11T22:19:08.040Z,"Oklahoma",earthquake,,0.7,0.21,42,reviewed,ok,ok
2020-04-25T21:22:35.590Z,36.02566667,-98.09433333,5.72,2.63,ml,75,37,0,0.16,ok,ok2020idte,2020-07-11T22:19:06.040Z,"6 km NNE of Loyal, Oklahoma",earthquake,,0.3,0.27,28,reviewed,ok,ok
2020-04-25T08:08:54.740Z,36.86783333,-97.43083333,4.81,2.63,ml,97,101,0,0.27,ok,ok2020icsz,2020-07-11T22:19:01.040Z,"7 km N of Nardin, Oklahoma",earthquake,,0.7,0.2,36,reviewed,ok,ok
2020-04-25T03:59:36.250Z,36.86266667,-97.43733333,5,3.33,ml,72,98,0,0.28,ok,ok2020ickt,2020-07-11T22:19:00.040Z,"6 km N of Nardin, Oklahoma",earthquake,,0.9,0.18,29,reviewed,ok,ok
2020-04-11T14:52:28.269Z,36.36,-97.35583333,5.91,2.51,ml,97,35,0,0.26,ok,ok2020hdrg,2020-06-30T14:02:55.040Z,"9 km NW of Perry, Oklahoma",earthquake,,0.5,0.23,21,reviewed,ok,ok
2020-04-07T03:02:47.340Z,35.111,-95.52833333,7.23,2.63,ml,84,68,0,0.23,ok,ok2020gvlv,2020-06-21T00:55:14.040Z,"12 km E of Crowder, Oklahoma",earthquake,,0.5,0.22,16,reviewed,ok,ok
2020-04-05T04:32:23.039Z,36.375,-97.71983333,5,2.6,ml,84,35,0,0.24,ok,ok2020grxu,2020-06-21T00:55:02.040Z,"2 km NNW of Fairmont, Oklahoma",earthquake,,0.5,0.19,34,reviewed,ok,ok
2020-04-04T03:33:08.050Z,36.37616667,-97.718,5,3.6,mwr,93,35,0,0.21,ok,ok2020gqai,2021-02-19T14:15:22.163Z,"2 km NNW of Fairmont, Oklahoma",earthquake,,0.4,,43,reviewed,ok,us
2020-04-03T22:35:29.949Z,36.3745,-97.7205,5,3.65,mwr,88,35,0,0.2,ok,ok2020gpqn,2020-06-21T00:54:53.040Z,"2 km NNW of Fairmont, Oklahoma",earthquake,,0.4,,35,reviewed,ok,us
2020-04-02T10:28:26.030Z,34.538,-98.34483333,33.57,2.62,ml,61,107,0.1196765154,0.43,ok,ok2020gmxa,2020-06-21T00:54:41.040Z,"7 km NNE of Geronimo, Oklahoma",earthquake,,0.7,0.26,25,reviewed,ok,ok
2020-04-01T18:40:38.159Z,35.14483333,-95.352,8.84,3.05,ml,36,161,0.1115781046,0.18,ok,ok2020glrt,2020-06-21T00:54:33.040Z,"2 km NE of Quinton, Oklahoma",earthquake,,1.1,0.25,14,reviewed,ok,ok
2020-03-31T15:46:29.510Z,35.73333333,-96.73116667,8.47,2.59,ml,80,31,0,0.16,ok,ok2020gjqm,2020-06-13T18:44:42.040Z,"4 km NE of Davenport, Oklahoma",earthquake,,1.5,0.23,35,reviewed,ok,ok
2020-03-30T07:04:17.480Z,35.8885,-97.40983333,7.81,2.78,ml,95,29,0,0.18,ok,ok2020ghdu,2020-06-13T18:44:42.040Z,"1 km NE of Guthrie, Oklahoma",earthquake,,0.4,0.23,37,reviewed,ok,ok
2020-03-29T18:07:28.260Z,36.69016667,-97.6865,5,3.12,ml,79,58,0,0.21,ok,ok2020gged,2020-06-21T03:55:30.205Z,"9 km ESE of Jefferson, Oklahoma",earthquake,,0.5,0.27,34,reviewed,ok,ok
2020-03-28T12:51:57.149Z,36.31483333,-98.15066667,7.67,2.91,ml,94,62,0,0.15,ok,ok2020gdyg,2020-06-13T18:44:42.040Z,"8 km NNE of Ames, Oklahoma",earthquake,,0.4,0.23,40,reviewed,ok,ok
2020-03-26T17:00:04.169Z,36.35366667,-97.3545,6,3.36,ml,100,35,0,0.21,ok,ok2020gapk,2020-06-21T03:47:52.426Z,"9 km NW of Perry, Oklahoma",earthquake,,0.4,0.21,38,reviewed,ok,ok
2020-03-23T15:53:56.649Z,36.03016667,-98.09266667,5.92,2.61,ml,91,33,0.1133777514,0.15,ok,ok2020fvas,2020-06-06T20:54:11.040Z,"7 km NNE of Loyal, Oklahoma",earthquake,,0.3,0.26,35,reviewed,ok,ok
2020-03-20T09:02:31.920Z,35.92083333,-97.5405,7.56,2.6,ml,83,39,0,0.21,ok,ok2020fpaq,2020-06-06T20:53:57.040Z,"6 km SE of Crescent, Oklahoma",earthquake,,0.7,0.2,34,reviewed,ok,ok
2020-03-19T08:42:03.189Z,35.105,-97.77083333,8.43,3.02,ml,78,44,0,0.3,ok,ok2020fnel,2020-06-21T03:44:38.928Z,"10 km WSW of Blanchard, Oklahoma",earthquake,,2.1,0.22,30,reviewed,ok,ok
2020-03-18T22:12:47.659Z,36.457,-98.7685,9.68,2.66,ml,85,34,0,0.17,ok,ok2020fmjs,2020-06-06T20:53:51.040Z,"17 km SE of Waynoka, Oklahoma",earthquake,,0.4,0.19,36,reviewed,ok,ok
2020-03-18T03:06:45.799Z,36.98183333,-97.49366667,7.59,2.96,ml,84,72,0,0.3,ok,ok2020fkxx,2020-06-06T20:53:45.040Z,"8 km WSW of Hunnewell, Kansas",earthquake,,0.7,0.21,39,reviewed,ok,ok
2020-03-14T08:21:05.209Z,35.53566667,-96.76033333,7,2.63,ml,83,34,0,0.13,ok,ok2020feag,2020-05-30T22:17:07.040Z,"8 km NW of Prague, Oklahoma",earthquake,,0.3,0.22,33,reviewed,ok,ok
2020-03-13T14:08:42.210Z,35.536,-96.76166667,7.88,2.86,ml,99,39,0,0.19,ok,ok2020fcqf,2020-05-30T22:17:06.040Z,"8 km NW of Prague, Oklahoma",earthquake,,0.5,0.21,42,reviewed,ok,ok
2020-03-09T15:24:42.869Z,36.69816667,-97.678,7,2.68,ml,95,57,0,0.19,ok,ok2020evks,2020-06-21T04:17:30.984Z,"10 km ESE of Jefferson, Oklahoma",earthquake,,0.5,0.23,30,reviewed,ok,ok
2020-03-06T22:53:00.480Z,36.27933333,-97.50016667,7.29,2.7,ml,100,51,0,0.17,ok,ok2020eqmz,2020-05-23T22:03:22.040Z,"4 km W of Lucien, Oklahoma",earthquake,,0.4,0.3,35,reviewed,ok,ok
2020-03-06T01:42:14.169Z,34.96683333,-97.708,10.2,3.38,ml,54,40,0,0.28,ok,ok2020eoxb,2020-05-23T22:03:21.040Z,"8 km NE of Alex, Oklahoma",earthquake,,1.6,0.23,23,reviewed,ok,ok
2020-03-05T23:02:36.500Z,36.25716667,-98.50816667,5.66,2.56,ml,98,46,0.2267555028,0.21,ok,ok2020eoru,2020-05-23T22:03:21.040Z,"2 km WSW of Fairview, Oklahoma",earthquake,,0.4,0.2,18,reviewed,ok,ok
2020-02-28T09:05:13.179Z,35.27466667,-97.886,7.31,2.53,ml,64,25,0,0.21,ok,ok2020ecre,2021-02-19T14:42:03.565Z,"6 km SE of Minco, Oklahoma",earthquake,,0.4,0.2,21,reviewed,ok,ok
2020-02-22T11:28:04.120Z,36.36233333,-98.15083333,6.26,2.51,ml,95,55,0,0.19,ok,ok2020drww,2020-05-09T21:41:11.040Z,"3 km SE of Meno, Oklahoma",earthquake,,0.3,0.23,41,reviewed,ok,ok
2020-02-21T18:25:58.600Z,36.47783333,-98.74483333,8.01,2.73,ml,67,37,0,0.16,ok,ok2020dqpd,2020-05-09T21:41:08.040Z,"16 km SE of Waynoka, Oklahoma",earthquake,,0.4,0.19,26,reviewed,ok,ok
2020-02-21T15:30:17.280Z,36.20483333,-97.42783333,8.81,2.5,ml,87,24,0,0.24,ok,ok2020dqji,2020-05-09T21:40:44.040Z,"7 km NW of Orlando, Oklahoma",earthquake,,2.4,0.22,38,reviewed,ok,ok
2020-02-21T08:14:51.039Z,35.26783333,-97.888,7.8,2.6,ml,73,24,0,0.31,ok,ok2020dpuz,2020-05-09T21:41:06.040Z,"7 km SE of Minco, Oklahoma",earthquake,,0.6,0.2,22,reviewed,ok,ok
2020-02-20T16:37:39.280Z,36.29283333,-97.51716667,7,2.64,ml,94,27,0,0.21,ok,ok2020doqb,2020-05-09T21:41:04.040Z,"Oklahoma",earthquake,,0.4,0.24,36,reviewed,ok,ok
2020-02-19T22:46:44.609Z,35.27283333,-97.88166667,7.17,2.55,ml,74,42,0.1016800469,0.3,ok,ok2020dngt,2020-05-09T21:41:01.040Z,"6 km WSW of Tuttle, Oklahoma",earthquake,,0.6,0.21,25,reviewed,ok,ok
2020-02-19T01:32:41.609Z,36.30883333,-97.30216667,15.8,2.88,ml,91,43,0,0.14,ok,ok2020dlqs,2020-05-09T21:40:44.040Z,"2 km NNW of Perry, Oklahoma",earthquake,,0.6,0.19,41,reviewed,ok,ok
2020-02-16T22:24:35.439Z,34.96666667,-97.70083333,8.17,2.5,ml,83,35,0.09808075321,0.31,ok,ok2020dhtm,2020-05-02T22:10:01.040Z,"9 km NE of Alex, Oklahoma",earthquake,,2.4,0.18,32,reviewed,ok,ok
2020-02-15T05:40:03.930Z,35.145,-95.31216667,5.97,2.5,ml,25,222,0.1403724541,0.16,ok,ok2020deqw,2020-05-02T22:09:52.040Z,"5 km ENE of Quinton, Oklahoma",earthquake,,0.6,0.25,11,reviewed,ok,ok
2020-02-08T00:42:03.129Z,35.10816667,-95.3975,7.33,2.59,ml,42,132,0.1106782811,0.18,ok,ok2020crmn,2020-04-25T22:18:34.040Z,"2 km SW of Quinton, Oklahoma",earthquake,,0.5,0.28,13,reviewed,ok,ok
2020-02-07T19:16:43.130Z,35.114,-95.3965,5,2.76,ml,39,142,0.857531723,0.24,ok,ok2020crbt,2020-04-25T22:18:32.040Z,"2 km WSW of Quinton, Oklahoma",earthquake,,2.4,0.25,7,reviewed,ok,ok
2020-02-07T05:37:27.320Z,35.102,-95.39966667,6.69,2.55,ml,56,133,0,0.21,ok,ok2020cqat,2020-04-25T22:18:24.040Z,"3 km SW of Quinton, Oklahoma",earthquake,,0.5,0.19,12,reviewed,ok,ok
2020-02-07T02:42:26.079Z,35.09883333,-95.3885,6.33,3.21,ml,64,199,0,0.21,ok,ok2020cpuz,2020-04-25T22:18:20.040Z,"3 km SSW of Quinton, Oklahoma",earthquake,,0.5,0.17,9,reviewed,ok,ok
2020-02-07T01:49:01.860Z,35.10133333,-95.3845,5.82,3.24,ml,76,85,0,0.22,ok,ok2020cptf,2020-04-25T22:18:19.040Z,"2 km SSW of Quinton, Oklahoma",earthquake,,0.5,0.18,8,reviewed,ok,ok
2020-02-06T13:34:26.452Z,35.26684952,-97.8944931,0.2293986529,2.73,ml,68,33.37504578,0.1021469906,0.8675254396,ok,ok2020couz,2020-04-25T22:18:10.040Z,"6 km SE of Minco, Oklahoma",earthquake,1.481519097,1.181346925,,52,automatic,ok,ok
2020-02-02T03:05:23.480Z,36.49766667,-98.1755,7.77,2.7,ml,71,43,0,0.16,ok,ok2020cgsf,2020-04-18T22:10:13.040Z,"4 km SSW of Goltry, Oklahoma",earthquake,,0.4,0.21,28,reviewed,ok,ok
2020-01-28T01:36:50.750Z,35.1385,-95.37866667,6.72,2.55,ml,34,210,0.09718092979,0.2,ok,ok2020bxlu,2020-04-11T18:21:00.040Z,"1 km NNW of Quinton, Oklahoma",earthquake,,0.5,0.17,12,reviewed,ok,ok
2020-01-25T18:25:26.309Z,35.99283333,-96.79783333,7,2.7,ml,81,73,0,0.2,ok,ok2020btgo,2020-04-11T18:20:50.040Z,"2 km WNW of Cushing, Oklahoma",earthquake,,0.3,0.24,30,reviewed,ok,ok
2020-01-21T19:19:02.730Z,36.91983333,-99.87416667,6.96,2.75,ml,35,205,0.02789452614,0.22,ok,ok2020bmah,2020-04-08T19:39:49.040Z,"12 km NNE of Rosston, Oklahoma",earthquake,,1,0.2,9,reviewed,ok,ok
2020-01-18T23:11:47.509Z,34.96233333,-97.7105,7.29,2.95,ml,21,63,0.1034796938,0.22,ok,ok2020bgvm,2020-04-08T19:39:37.040Z,"8 km NE of Alex, Oklahoma",earthquake,,0.9,0.3,13,reviewed,ok,ok
2020-01-16T01:55:54.729Z,34.97033333,-97.69533333,6.6,2.57,ml,79,34,0.09628110636,0.27,ok,ok2020bboj,2020-04-08T19:40:11.040Z,"9 km SW of Dibble, Oklahoma",earthquake,,0.6,0.21,25,reviewed,ok,ok
2020-01-15T02:05:45.729Z,35.10133333,-97.7755,7.91,2.6,ml,79,34,0.09088216582,0.4,ok,ok2020azte,2020-04-08T19:40:08.040Z,"11 km WSW of Blanchard, Oklahoma",earthquake,,0.9,0.15,27,reviewed,ok,ok
2020-01-11T05:40:17.809Z,36.29183333,-98.17233333,4.01,3.44,ml,25,73,0.2618486164,0.11,ok,ok2020assg,2020-04-02T21:28:14.040Z,"5 km NNE of Ames, Oklahoma",earthquake,,0.6,0.26,20,reviewed,ok,ok
2020-01-11T05:13:20.449Z,36.29,-98.17066667,6.07,2.79,ml,60,73,0.04859046489,0.18,ok,ok2020asrj,2020-04-02T21:28:14.040Z,"5 km NNE of Ames, Oklahoma",earthquake,,0.4,0.29,25,reviewed,ok,ok
2020-01-06T17:38:01.320Z,33.95466667,-97.31316667,7,2.55,ml,45,104,0.1169770451,0.34,ok,ok2020akmk,2020-03-21T17:13:07.040Z,"13 km NE of Leon, Oklahoma",earthquake,,1.2,0.28,6,reviewed,ok,ok
2020-01-03T08:58:36.219Z,36.408,-98.14466667,6.11,2.64,ml,62,64,0,0.17,ok,ok2020aeiu,2020-03-21T17:13:05.040Z,"3 km NE of Meno, Oklahoma",earthquake,,0.4,0.2,19,reviewed,ok,ok
2020-01-01T07:04:14.310Z,36.4115,-98.14466667,7.8,3.08,ml,59,64,0,0.12,ok,ok2020aanz,2020-03-21T17:13:07.040Z,"4 km NE of Meno, Oklahoma",earthquake,,0.4,0.19,19,reviewed,ok,ok
2019-12-30T05:57:55.689Z,36.87433333,-97.91333333,7.35,3.73,ml,87,80,0,0.18,ok,ok2019znrk,2020-03-14T22:23:17.040Z,"1 km SE of Wakita, Oklahoma",earthquake,,0.5,0.22,31,reviewed,ok,ok
2019-12-25T11:24:33.350Z,35.90733333,-98.52316667,7.53,3.38,ml,52,42,0,0.16,ok,ok2019zeyr,2020-03-14T22:24:54.040Z,"12 km NW of Watonga, Oklahoma",earthquake,,0.4,0.2,16,reviewed,ok,ok
2019-12-25T07:33:57.780Z,36.29233333,-98.1755,6.69,2.89,ml,70,73,0,0.19,ok,ok2019zerb,2020-03-14T22:24:58.040Z,"5 km N of Ames, Oklahoma",earthquake,,0.5,0.23,30,reviewed,ok,ok
2019-12-24T22:00:17.820Z,36.30166667,-98.14716667,6.39,2.6,ml,68,71,0,0.16,ok,ok2019zdyd,2020-03-14T22:25:08.040Z,"7 km NNE of Ames, Oklahoma",earthquake,,0.3,0.21,31,reviewed,ok,ok
2019-12-24T19:44:03.540Z,36.86733333,-97.776,7.3,2.58,ml,99,64,0,0.22,ok,ok2019zdtr,2020-03-14T22:25:10.040Z,"7 km NNW of Medford, Oklahoma",earthquake,,0.5,0.21,31,reviewed,ok,ok
2019-12-22T21:03:20.730Z,35.12433333,-95.374,7.89,2.55,ml,61,131,0.1097784577,0.22,ok,ok2019zafg,2020-03-07T17:47:48.040Z,"",earthquake,,0.4,0.16,12,reviewed,ok,ok
2019-12-19T15:36:35.042Z,35.10022354,-95.33123779,5,2.54,ml,17,232.015048,0.1520273387,0.4031367872,ok,ok2019yuhz,2020-03-07T17:47:35.040Z,"4 km SE of Quinton, Oklahoma",earthquake,5.321435373,,,13,automatic,ok,ok
2019-12-17T01:07:29.269Z,36.762,-98.07116667,7.59,2.59,ml,53,89,0,0.14,ok,ok2019ypoh,2020-03-07T17:47:24.040Z,"7 km E of Nescatunga, Oklahoma",earthquake,,0.4,0.19,21,reviewed,ok,ok
2019-12-15T16:09:05.679Z,35.799,-96.65466667,7.09,3.59,ml,50,58,0,0.14,ok,ok2019ynba,2020-03-04T21:27:05.040Z,"5 km N of Stroud, Oklahoma",earthquake,,0.3,0.19,23,reviewed,ok,ok
2019-12-05T14:31:16.140Z,36.35916667,-98.15033333,6.26,2.95,ml,23,76,0.0413918775,0.21,ok,ok2019xuqu,2020-02-29T19:52:56.040Z,"3 km SE of Meno, Oklahoma",earthquake,,0.5,0.2,8,reviewed,ok,ok
2019-12-05T14:30:22.070Z,36.36333333,-98.15216667,6.14,2.85,ml,99,45,0,0.16,ok,ok2019xuqt,2020-02-29T19:52:56.040Z,"3 km SE of Meno, Oklahoma",earthquake,,0.3,0.27,36,reviewed,ok,ok
2019-12-03T22:22:03.589Z,36.29083333,-98.176,5.58,2.88,ml,99,48,0,0.19,ok,ok2019xrph,2020-02-29T19:52:56.040Z,"5 km N of Ames, Oklahoma",earthquake,,0.3,0.24,37,reviewed,ok,ok
2019-12-03T21:36:15.380Z,35.14016667,-95.32733333,6.77,3.07,ml,58,98,0.1313742199,0.22,ok,ok2019xrnu,2020-02-29T19:52:56.040Z,"4 km ENE of Quinton, Oklahoma",earthquake,,0.5,0.23,8,reviewed,ok,ok
2019-12-02T12:12:11.259Z,35.53816667,-96.76133333,9.66,3.75,ml,66,82,0,0.1,ok,ok2019xozr,2020-02-19T18:58:30.040Z,"8 km NW of Prague, Oklahoma",earthquake,,0.6,0.2,27,reviewed,ok,ok
2019-12-01T21:56:35.386Z,35.1305,-95.3637,5,2.6,ml,,110,0.853,0.91,us,us70006f2k,2020-02-19T18:58:29.040Z,"1 km NE of Quinton, Oklahoma",earthquake,1.5,1.9,0.105,12,reviewed,us,us
2019-11-30T23:38:49.159Z,35.13483333,-95.36733333,6.2,2.73,ml,24,130,0.1070789874,0.17,ok,ok2019xmfg,2020-02-19T18:58:25.040Z,"1 km NNE of Quinton, Oklahoma",earthquake,,0.5,0.3,9,reviewed,ok,ok
2019-11-29T13:43:06.839Z,35.10866667,-95.38533333,6.8,2.57,ml,41,132,0.1160772217,0.19,ok,ok2019xjqe,2020-02-19T18:58:19.040Z,"2 km SW of Quinton, Oklahoma",earthquake,,0.5,0.21,9,reviewed,ok,ok
2019-11-28T11:39:42.429Z,34.47216667,-96.18083333,5,2.57,ml,52,165,0.2771456146,0.55,ok,ok2019xhqp,2020-02-19T18:58:17.040Z,"3 km E of Lehigh, Oklahoma",earthquake,,1.9,0.2,12,reviewed,ok,ok
2019-11-27T15:43:07.950Z,35.85166667,-98.06816667,6,2.78,ml,44,41,0.1214761622,0.26,ok,ok2019xgde,2019-11-27T17:00:37.828Z,"12 km W of Kingfisher, Oklahoma",earthquake,,0.7,0.29,19,reviewed,ok,ok
